sent_at_ms	latency_us	delay_since_due_us
1790219186567	90	90
1790219186568	122	122
1790219186569	533	533
1790219186570	65	65
1790219186571	98	98
1790219186572	359	359
1790219186573	198	620
1790219186574	363	363
1790219186575	219	219
1790219186576	153	153
1790219186577	70	70
1790219186578	117	117
1790219186579	183	183
1790219186580	72	72
1790219186581	67	67
1790219186582	2381	2381
1790219186584	92	1675
1790219186584	72	826
1790219186585	359	359
1790219186587	113	1508
1790219186590	157	3594
1790219186590	578	3305
1790219186591	100	2499
1790219186591	57	1639
1790219186591	633	1357
1790219186592	901	1357
1790219186593	366	811
1790219186594	355	356
1790219186595	77	77
1790219186597	274	1649
1790219186597	357	1157
1790219186598	90	346
1790219186599	86	86
1790219186600	106	106
1790219186601	158	158
1790219186602	1420	1420
1790219186603	385	928
1790219186604	74	117
1790219186605	223	223
1790219186606	53	53
1790219186607	231	231
1790219186608	51	51
1790219186609	130	130
1790219186610	82	82
1790219186611	249	358
1790219186612	88	88
1790219186613	1357	1357
1790219186614	138	601
1790219186615	355	355
1790219186616	82	82
1790219186617	102	102
1790219186618	108	108
1790219186619	78	78
1790219186620	81	81
1790219186621	1845	1845
1790219186623	162	1561
1790219186623	84	737
1790219186624	87	87
1790219186625	206	206
1790219186626	112	112
1790219186627	218	218
1790219186628	139	139
1790219186629	85	85
1790219186630	383	383
1790219186631	1024	1024
1790219186632	312	1088
1790219186633	107	285
1790219186634	82	82
1790219186635	1234	1234
1790219186636	136	490
1790219186637	261	828
1790219186638	67	67
1790219186639	412	412
1790219186640	109	795
1790219186641	126	126
1790219186642	1357	1357
1790219186643	227	753
1790219186644	76	76
1790219186645	165	165
1790219186646	113	113
1790219186647	326	326
1790219186648	145	145
1790219186649	135	135
1790219186650	111	111
1790219186651	130	130
1790219186652	356	356
1790219186653	99	99
1790219186654	194	194
1790219186655	91	91
1790219186656	103	103
1790219186657	904	905
1790219186658	180	593
1790219186659	160	160
1790219186660	185	185
1790219186661	82	82
1790219186662	82	82
1790219186663	85	85
1790219186664	66	66
1790219186665	101	101
1790219186666	63	63
1790219186667	53	53
1790219186668	75	75
1790219186669	68	68
1790219186670	66	66
1790219186671	51	51
1790219186672	53	53
1790219186673	54	54
1790219186674	54	54
1790219186675	52	52
1790219186676	55	55
1790219186677	53	53
1790219186678	53	53
1790219186679	63	63
1790219186680	54	55
1790219186681	57	57
1790219186682	50	50
1790219186683	51	51
1790219186684	53	53
1790219186685	54	54
1790219186686	55	55
1790219186687	52	52
1790219186688	48	48
1790219186689	50	50
1790219186690	50	50
1790219186691	47	47
1790219186692	49	49
1790219186693	54	54
1790219186694	50	50
1790219186695	51	51
1790219186696	50	50
1790219186697	48	48
1790219186698	51	51
1790219186699	49	49
1790219186700	53	53
1790219186701	59	59
1790219186702	54	54
1790219186703	57	57
1790219186704	51	51
1790219186705	63	63
1790219186706	54	54
1790219186707	50	50
1790219186708	55	55
1790219186709	51	51
1790219186710	55	55
1790219186711	52	52
1790219186712	50	50
1790219186713	61	61
1790219186714	56	56
1790219186715	47	47
1790219186716	48	48
1790219186717	47	47
1790219186718	59	59
1790219186719	47	47
1790219186720	48	48
1790219186721	45	45
1790219186722	48	48
1790219186723	50	51
1790219186724	52	62
1790219186725	46	46
1790219186726	51	51
1790219186727	51	51
1790219186728	50	50
1790219186729	47	47
1790219186730	48	48
1790219186731	45	45
1790219186732	50	50
1790219186733	49	49
1790219186734	55	55
1790219186735	46	46
1790219186736	50	50
1790219186737	48	48
1790219186738	46	46
1790219186739	45	45
1790219186740	45	45
1790219186741	48	48
1790219186742	49	49
1790219186743	50	50
1790219186744	51	51
1790219186745	48	48
1790219186746	47	47
1790219186747	46	46
1790219186748	48	48
1790219186749	47	47
1790219186750	49	49
1790219186751	42	42
1790219186752	45	45
1790219186753	45	45
1790219186754	47	47
1790219186755	46	46
1790219186756	49	49
1790219186757	49	49
1790219186758	49	49
1790219186759	45	45
1790219186760	49	49
1790219186761	149	149
1790219186762	47	47
1790219186763	45	45
1790219186764	44	44
1790219186765	44	44
1790219186766	44	44
1790219186767	47	47
1790219186768	48	48
1790219186769	48	48
1790219186770	50	50
1790219186771	47	47
1790219186772	45	45
1790219186773	46	46
1790219186774	49	49
1790219186775	46	46
1790219186776	47	47
1790219186777	46	46
1790219186778	50	50
1790219186779	48	48
1790219186780	48	48
1790219186781	48	48
1790219186782	48	48
1790219186783	57	57
1790219186784	46	46
1790219186785	51	51
1790219186786	48	48
1790219186787	49	49
1790219186788	45	45
1790219186789	50	50
1790219186790	47	47
1790219186791	52	52
1790219186792	47	47
1790219186793	47	47
1790219186794	46	46
1790219186795	49	49
1790219186796	45	45
1790219186797	46	46
1790219186798	49	49
1790219186799	52	52
1790219186800	48	48
1790219186801	49	49
1790219186802	47	47
1790219186803	46	46
1790219186804	47	47
1790219186805	48	48
1790219186806	60	60
1790219186807	48	48
1790219186808	52	52
1790219186809	49	49
1790219186810	48	48
1790219186811	47	47
1790219186812	47	47
1790219186813	48	48
1790219186814	48	48
1790219186815	46	46
1790219186816	48	48
1790219186817	48	48
1790219186818	46	46
1790219186819	48	48
1790219186820	45	45
1790219186821	47	47
1790219186822	48	48
1790219186823	49	49
1790219186824	48	48
1790219186825	50	50
1790219186826	47	47
1790219186827	48	48
1790219186828	46	46
1790219186829	50	50
1790219186830	50	50
1790219186831	45	45
1790219186832	50	50
1790219186833	51	51
1790219186834	46	46
1790219186835	49	49
1790219186836	47	47
1790219186837	47	47
1790219186838	48	48
1790219186839	43	43
1790219186840	46	46
1790219186841	50	50
1790219186842	46	46
1790219186843	51	51
1790219186844	46	46
1790219186845	69	69
1790219186846	68	68
1790219186847	79	79
1790219186848	62	62
1790219186849	66	66
1790219186850	75	75
1790219186851	93	93
1790219186852	50	50
1790219186853	47	47
1790219186854	65	65
1790219186855	62	62
1790219186856	55	55
1790219186857	51	51
1790219186858	56	56
1790219186859	113	113
1790219186860	54	54
1790219186861	51	51
1790219186862	141	141
1790219186863	53	53
1790219186864	47	48
1790219186865	46	46
1790219186866	66	66
1790219186867	59	59
1790219186868	48	48
1790219186869	47	47
1790219186870	53	53
1790219186871	49	49
1790219186872	47	47
1790219186873	53	53
1790219186874	61	61
1790219186875	51	51
1790219186876	49	49
1790219186877	59	59
1790219186878	55	55
1790219186879	50	50
1790219186880	54	54
1790219186881	47	47
1790219186882	48	48
1790219186883	49	49
1790219186884	51	51
1790219186885	50	50
1790219186886	63	63
1790219186887	60	60
1790219186888	50	50
1790219186889	48	48
1790219186890	52	52
1790219186891	47	47
1790219186892	48	48
1790219186893	46	46
1790219186894	49	49
1790219186895	48	48
1790219186896	48	48
1790219186897	46	46
1790219186898	47	47
1790219186899	49	49
1790219186900	53	53
1790219186901	45	45
1790219186902	55	55
1790219186903	48	48
1790219186904	54	54
1790219186905	50	50
1790219186906	50	50
1790219186907	50	50
1790219186908	50	50
1790219186909	52	52
1790219186910	45	45
1790219186911	49	49
1790219186912	49	49
1790219186913	51	51
1790219186914	51	51
1790219186915	46	46
1790219186916	68	68
1790219186917	50	50
1790219186918	45	45
1790219186919	44	44
1790219186920	49	49
1790219186921	49	49
1790219186922	46	46
1790219186923	49	49
1790219186924	48	48
1790219186925	50	50
1790219186926	50	50
1790219186927	48	48
1790219186928	48	48
1790219186929	47	47
1790219186930	45	45
1790219186931	47	47
1790219186932	45	45
1790219186933	48	48
1790219186934	97	97
1790219186935	68	68
1790219186936	53	53
1790219186937	45	45
1790219186938	56	56
1790219186939	54	54
1790219186940	49	49
1790219186941	48	48
1790219186942	49	49
1790219186943	49	49
1790219186944	54	54
1790219186945	46	46
1790219186946	48	48
1790219186947	50	50
1790219186948	50	50
1790219186949	43	43
1790219186950	48	48
1790219186951	48	48
1790219186952	57	57
1790219186953	52	52
1790219186954	44	44
1790219186955	53	53
1790219186956	48	48
1790219186957	50	50
1790219186958	47	47
1790219186959	49	49
1790219186960	45	45
1790219186961	48	48
1790219186962	50	50
1790219186963	122	122
1790219186964	47	47
1790219186965	50	50
1790219186966	47	47
1790219186967	53	53
1790219186968	46	46
1790219186969	48	48
1790219186970	52	52
1790219186971	48	48
1790219186972	49	49
1790219186973	48	48
1790219186974	49	49
1790219186975	48	48
1790219186976	47	47
1790219186977	49	49
1790219186978	51	51
1790219186979	49	49
1790219186980	48	48
1790219186981	49	49
1790219186982	46	46
1790219186983	51	51
1790219186984	46	46
1790219186985	52	52
1790219186986	47	47
1790219186987	49	49
1790219186988	45	45
1790219186989	50	50
1790219186990	53	53
1790219186991	48	48
1790219186992	43	43
1790219186993	47	47
1790219186994	52	52
1790219186995	48	48
1790219186996	49	49
1790219186997	46	46
1790219186998	47	47
1790219186999	47	47
1790219187000	44	44
1790219187001	47	47
1790219187002	47	47
1790219187003	56	56
1790219187004	49	49
1790219187005	55	55
1790219187006	67	67
1790219187007	55	55
1790219187008	51	51
1790219187009	59	59
1790219187010	59	59
1790219187011	54	54
1790219187012	83	83
1790219187013	77	77
1790219187014	52	52
1790219187015	51	51
1790219187016	52	52
1790219187017	48	48
1790219187018	45	45
1790219187019	92	92
1790219187020	64	64
1790219187021	57	57
1790219187022	49	49
1790219187023	54	54
1790219187024	50	50
1790219187025	49	49
1790219187026	45	45
1790219187027	53	53
1790219187028	52	52
1790219187029	80	80
1790219187030	130	130
1790219187031	78	78
1790219187032	51	51
1790219187033	50	50
1790219187034	105	105
1790219187035	75	75
1790219187036	77	77
1790219187037	59	59
1790219187038	56	56
1790219187039	49	49
1790219187040	53	53
1790219187041	47	47
1790219187042	50	50
1790219187043	48	48
1790219187044	53	53
1790219187045	63	63
1790219187046	114	114
1790219187047	58	58
1790219187048	49	49
1790219187049	48	48
1790219187050	53	53
1790219187051	45	45
1790219187052	48	48
1790219187053	56	56
1790219187054	53	53
1790219187055	48	48
1790219187056	49	49
1790219187057	68	68
1790219187058	69	69
1790219187059	52	52
1790219187060	48	48
1790219187061	50	50
1790219187062	60	60
1790219187063	63	63
1790219187064	157	157
1790219187065	50	50
1790219187066	52	52
1790219187067	49	49
1790219187068	51	51
1790219187069	45	45
1790219187070	48	48
1790219187071	45	45
1790219187072	48	48
1790219187073	50	50
1790219187074	48	48
1790219187075	47	47
1790219187076	53	54
1790219187077	56	56
1790219187078	50	50
1790219187079	53	53
1790219187080	71	71
1790219187081	49	49
1790219187082	60	60
1790219187083	53	53
1790219187084	48	48
1790219187085	48	48
1790219187086	48	48
1790219187087	52	52
1790219187088	47	47
1790219187089	47	47
1790219187090	47	47
1790219187091	47	47
1790219187092	49	49
1790219187093	62	62
1790219187094	50	50
1790219187095	51	51
1790219187096	58	58
1790219187097	70	70
1790219187098	59	59
1790219187099	49	49
1790219187100	46	46
1790219187101	61	61
1790219187102	46	46
1790219187103	48	48
1790219187104	48	48
1790219187105	45	45
1790219187106	51	51
1790219187107	51	51
1790219187108	49	49
1790219187109	48	48
1790219187110	49	49
1790219187111	47	47
1790219187112	47	47
1790219187113	82	82
1790219187114	47	47
1790219187115	54	54
1790219187116	46	46
1790219187117	57	57
1790219187118	49	49
1790219187119	47	47
1790219187120	46	46
1790219187121	45	46
1790219187122	49	49
1790219187123	47	47
1790219187124	46	46
1790219187125	52	52
1790219187126	60	60
1790219187127	61	61
1790219187128	51	51
1790219187129	55	55
1790219187130	93	93
1790219187131	53	53
1790219187132	49	49
1790219187133	54	54
1790219187134	49	49
1790219187135	56	56
1790219187136	50	50
1790219187137	51	51
1790219187138	47	47
1790219187139	48	48
1790219187140	43	43
1790219187141	53	53
1790219187142	62	62
1790219187143	49	49
1790219187144	49	49
1790219187145	47	47
1790219187146	60	60
1790219187147	49	49
1790219187148	50	50
1790219187149	54	54
1790219187150	47	47
1790219187151	53	53
1790219187152	51	51
1790219187153	49	49
1790219187154	50	50
1790219187155	50	50
1790219187156	55	55
1790219187157	48	48
1790219187158	49	49
1790219187159	53	53
1790219187160	48	48
1790219187161	46	46
1790219187162	49	49
1790219187163	47	47
1790219187164	51	51
1790219187165	141	141
1790219187166	47	47
1790219187167	55	55
1790219187168	50	50
1790219187169	47	47
1790219187170	48	48
1790219187171	47	47
1790219187172	46	46
1790219187173	51	51
1790219187174	47	47
1790219187175	45	45
1790219187176	47	47
1790219187177	47	47
1790219187178	48	48
1790219187179	48	48
1790219187180	47	47
1790219187181	49	49
1790219187182	45	45
1790219187183	49	49
1790219187184	48	48
1790219187185	48	48
1790219187186	42	42
1790219187187	48	48
1790219187188	49	49
1790219187189	46	47
1790219187190	49	49
1790219187191	48	48
1790219187192	45	45
1790219187193	48	48
1790219187194	47	47
1790219187195	49	49
1790219187196	46	46
1790219187197	50	50
1790219187198	49	49
1790219187199	48	48
1790219187200	46	46
1790219187201	42	42
1790219187202	51	51
1790219187203	120	121
1790219187204	77	77
1790219187205	65	65
1790219187206	55	55
1790219187207	92	92
1790219187208	83	83
1790219187209	78	78
1790219187210	56	56
1790219187211	52	52
1790219187212	51	51
1790219187213	50	50
1790219187214	54	54
1790219187215	49	49
1790219187216	48	48
1790219187217	50	50
1790219187218	49	49
1790219187219	43	43
1790219187220	69	69
1790219187221	54	54
1790219187222	52	52
1790219187223	54	54
1790219187224	50	50
1790219187225	46	46
1790219187226	51	51
1790219187227	49	49
1790219187228	53	53
1790219187229	62	62
1790219187230	68	68
1790219187231	64	64
1790219187232	51	51
1790219187233	46	46
1790219187234	45	45
1790219187235	52	52
1790219187236	46	46
1790219187237	48	48
1790219187238	50	50
1790219187239	46	46
1790219187240	50	50
1790219187241	46	46
1790219187242	48	49
1790219187243	48	48
1790219187244	48	48
1790219187245	45	45
1790219187246	51	51
1790219187247	51	51
1790219187248	47	47
1790219187249	45	45
1790219187250	48	48
1790219187251	46	46
1790219187252	52	52
1790219187253	55	55
1790219187254	51	51
1790219187255	51	51
1790219187256	57	57
1790219187257	62	62
1790219187258	68	68
1790219187259	63	63
1790219187260	51	51
1790219187261	49	49
1790219187262	49	49
1790219187263	51	51
1790219187264	50	50
1790219187265	45	45
1790219187266	155	155
1790219187267	46	46
1790219187268	51	51
1790219187269	50	50
1790219187270	54	54
1790219187271	50	50
1790219187272	45	45
1790219187273	45	45
1790219187274	45	45
1790219187275	46	46
1790219187276	48	48
1790219187277	49	49
1790219187278	54	54
1790219187279	54	54
1790219187280	48	48
1790219187281	51	51
1790219187282	47	47
1790219187283	53	53
1790219187284	47	47
1790219187285	44	44
1790219187286	74	74
1790219187287	48	48
1790219187288	52	52
1790219187289	51	51
1790219187290	48	48
1790219187291	60	60
1790219187292	51	51
1790219187293	47	47
1790219187294	49	49
1790219187295	50	50
1790219187296	46	46
1790219187297	49	49
1790219187298	50	50
1790219187299	49	49
1790219187300	47	47
1790219187301	48	48
1790219187302	55	55
1790219187303	52	52
1790219187304	48	48
1790219187305	49	49
1790219187306	47	47
1790219187307	48	48
1790219187308	46	46
1790219187309	54	54
1790219187310	49	49
1790219187311	48	48
1790219187312	47	47
1790219187313	54	54
1790219187314	48	48
1790219187315	47	47
1790219187316	49	49
1790219187317	46	46
1790219187318	48	48
1790219187319	51	51
1790219187320	49	49
1790219187321	48	48
1790219187322	46	46
1790219187323	50	50
1790219187324	46	46
1790219187325	52	52
1790219187326	49	49
1790219187327	48	48
1790219187328	48	48
1790219187329	61	61
1790219187330	113	113
1790219187331	65	65
1790219187332	47	47
1790219187333	46	46
1790219187334	53	53
1790219187335	44	44
1790219187336	80	80
1790219187337	58	58
1790219187338	47	47
1790219187339	48	48
1790219187340	48	48
1790219187341	48	48
1790219187342	48	48
1790219187343	49	49
1790219187344	44	44
1790219187345	46	46
1790219187346	46	47
1790219187347	53	53
1790219187348	47	47
1790219187349	49	49
1790219187350	50	50
1790219187351	50	50
1790219187352	48	48
1790219187353	47	47
1790219187354	47	47
1790219187355	45	45
1790219187356	66	66
1790219187357	45	45
1790219187358	50	50
1790219187359	52	52
1790219187360	45	45
1790219187361	44	44
1790219187362	47	47
1790219187363	47	47
1790219187364	51	51
1790219187365	50	50
1790219187366	43	43
1790219187367	121	121
1790219187368	50	50
1790219187369	48	48
1790219187370	47	47
1790219187371	46	46
1790219187372	49	49
1790219187373	50	50
1790219187374	49	49
1790219187375	47	47
1790219187376	50	50
1790219187377	49	49
1790219187378	47	48
1790219187379	49	49
1790219187380	47	47
1790219187381	49	49
1790219187382	47	47
1790219187383	46	46
1790219187384	52	52
1790219187385	45	45
1790219187386	50	50
1790219187387	48	48
1790219187388	48	48
