event	utc	mono_ms	target	seq	request_id	detail
client_ack	2026-09-23T18:14:23.630032341Z	1541	source	63	semisync-applier-paused-63	
client_ack	2026-09-23T18:14:23.653192091Z	1564	source	64	semisync-applier-paused-64	
client_ack	2026-09-23T18:14:23.676380841Z	1587	source	65	semisync-applier-paused-65	
client_ack	2026-09-23T18:14:23.699408841Z	1610	source	66	semisync-applier-paused-66	
client_ack	2026-09-23T18:14:23.722250508Z	1633	source	67	semisync-applier-paused-67	
client_ack	2026-09-23T18:14:23.745930966Z	1657	source	68	semisync-applier-paused-68	
client_ack	2026-09-23T18:14:23.768174299Z	1679	source	69	semisync-applier-paused-69	
client_ack	2026-09-23T18:14:23.790998508Z	1702	source	70	semisync-applier-paused-70	
client_ack	2026-09-23T18:14:23.813350841Z	1724	source	71	semisync-applier-paused-71	
client_ack	2026-09-23T18:14:23.835984174Z	1747	source	72	semisync-applier-paused-72	
client_ack	2026-09-23T18:14:23.858953174Z	1770	source	73	semisync-applier-paused-73	
client_ack	2026-09-23T18:14:23.881643549Z	1792	source	74	semisync-applier-paused-74	
client_ack	2026-09-23T18:14:23.904177716Z	1815	source	75	semisync-applier-paused-75	
client_ack	2026-09-23T18:14:23.926813633Z	1838	source	76	semisync-applier-paused-76	
client_ack	2026-09-23T18:14:23.949605133Z	1860	source	77	semisync-applier-paused-77	
client_ack	2026-09-23T18:14:23.972436466Z	1883	source	78	semisync-applier-paused-78	
client_ack	2026-09-23T18:14:23.995999258Z	1907	source	79	semisync-applier-paused-79	
client_ack	2026-09-23T18:14:24.019057841Z	1930	source	80	semisync-applier-paused-80	
client_ack	2026-09-23T18:14:24.041861258Z	1953	source	81	semisync-applier-paused-81	
client_ack	2026-09-23T18:14:24.064055091Z	1975	source	82	semisync-applier-paused-82	
client_ack	2026-09-23T18:14:24.087444008Z	1998	source	83	semisync-applier-paused-83	
client_ack	2026-09-23T18:14:24.111405508Z	2022	source	84	semisync-applier-paused-84	
client_ack	2026-09-23T18:14:24.134651675Z	2045	source	85	semisync-applier-paused-85	
client_ack	2026-09-23T18:14:24.158486258Z	2069	source	86	semisync-applier-paused-86	
client_ack	2026-09-23T18:14:24.181574716Z	2092	source	87	semisync-applier-paused-87	
client_ack	2026-09-23T18:14:24.205789550Z	2117	source	88	semisync-applier-paused-88	
client_ack	2026-09-23T18:14:24.230193800Z	2141	source	89	semisync-applier-paused-89	
client_ack	2026-09-23T18:14:24.252663466Z	2163	source	90	semisync-applier-paused-90	
client_ack	2026-09-23T18:14:24.274975550Z	2186	source	91	semisync-applier-paused-91	
client_ack	2026-09-23T18:14:24.298119341Z	2209	source	92	semisync-applier-paused-92	
client_ack	2026-09-23T18:14:24.320687300Z	2232	source	93	semisync-applier-paused-93	
client_ack	2026-09-23T18:14:24.343426508Z	2254	source	94	semisync-applier-paused-94	
client_ack	2026-09-23T18:14:24.366290841Z	2277	source	95	semisync-applier-paused-95	
client_ack	2026-09-23T18:14:24.389258716Z	2300	source	96	semisync-applier-paused-96	
client_ack	2026-09-23T18:14:24.412419925Z	2323	source	97	semisync-applier-paused-97	
client_ack	2026-09-23T18:14:24.435101091Z	2346	source	98	semisync-applier-paused-98	
client_ack	2026-09-23T18:14:24.458208425Z	2369	source	99	semisync-applier-paused-99	
client_ack	2026-09-23T18:14:24.480623591Z	2391	source	100	semisync-applier-paused-100	
client_ack	2026-09-23T18:14:24.503410008Z	2414	source	101	semisync-applier-paused-101	
client_ack	2026-09-23T18:14:24.526539383Z	2437	source	102	semisync-applier-paused-102	
client_ack	2026-09-23T18:14:24.549388508Z	2460	source	103	semisync-applier-paused-103	
client_ack	2026-09-23T18:14:24.572038925Z	2483	source	104	semisync-applier-paused-104	
client_ack	2026-09-23T18:14:24.594766175Z	2506	source	105	semisync-applier-paused-105	
client_ack	2026-09-23T18:14:24.619489592Z	2530	source	106	semisync-applier-paused-106	
client_ack	2026-09-23T18:14:24.642652758Z	2553	source	107	semisync-applier-paused-107	
client_ack	2026-09-23T18:14:24.665273717Z	2576	source	108	semisync-applier-paused-108	
client_ack	2026-09-23T18:14:24.688267717Z	2599	source	109	semisync-applier-paused-109	
client_ack	2026-09-23T18:14:24.710563133Z	2621	source	110	semisync-applier-paused-110	
client_ack	2026-09-23T18:14:24.733912217Z	2645	source	111	semisync-applier-paused-111	
client_ack	2026-09-23T18:14:24.756997008Z	2668	source	112	semisync-applier-paused-112	
client_ack	2026-09-23T18:14:24.779734550Z	2691	source	113	semisync-applier-paused-113	
client_ack	2026-09-23T18:14:24.802301842Z	2713	source	114	semisync-applier-paused-114	
client_ack	2026-09-23T18:14:24.824439717Z	2735	source	115	semisync-applier-paused-115	
client_ack	2026-09-23T18:14:24.846964300Z	2758	source	116	semisync-applier-paused-116	
client_ack	2026-09-23T18:14:24.868962342Z	2780	source	117	semisync-applier-paused-117	
client_ack	2026-09-23T18:14:24.891719883Z	2803	source	118	semisync-applier-paused-118	
client_ack	2026-09-23T18:14:24.914340592Z	2825	source	119	semisync-applier-paused-119	
client_ack	2026-09-23T18:14:24.937684883Z	2848	source	120	semisync-applier-paused-120	
client_ack	2026-09-23T18:14:24.960503092Z	2871	source	121	semisync-applier-paused-121	
client_ack	2026-09-23T18:14:24.982798550Z	2894	source	122	semisync-applier-paused-122	
client_ack	2026-09-23T18:14:25.005487342Z	2916	source	123	semisync-applier-paused-123	
client_ack	2026-09-23T18:14:25.028130883Z	2939	source	124	semisync-applier-paused-124	
client_ack	2026-09-23T18:14:25.050419342Z	2961	source	125	semisync-applier-paused-125	
client_ack	2026-09-23T18:14:25.072837925Z	2984	source	126	semisync-applier-paused-126	
client_ack	2026-09-23T18:14:25.095347925Z	3006	source	127	semisync-applier-paused-127	
client_ack	2026-09-23T18:14:25.117465633Z	3028	source	128	semisync-applier-paused-128	
client_ack	2026-09-23T18:14:25.140300467Z	3051	source	129	semisync-applier-paused-129	
client_ack	2026-09-23T18:14:25.162630258Z	3073	source	130	semisync-applier-paused-130	
client_ack	2026-09-23T18:14:25.184640342Z	3095	source	131	semisync-applier-paused-131	
client_ack	2026-09-23T18:14:25.206483258Z	3117	source	132	semisync-applier-paused-132	
client_ack	2026-09-23T18:14:25.229078717Z	3140	source	133	semisync-applier-paused-133	
client_ack	2026-09-23T18:14:25.251431842Z	3162	source	134	semisync-applier-paused-134	
client_ack	2026-09-23T18:14:25.273057883Z	3184	source	135	semisync-applier-paused-135	
client_ack	2026-09-23T18:14:25.295929050Z	3207	source	136	semisync-applier-paused-136	
client_ack	2026-09-23T18:14:25.318705092Z	3229	source	137	semisync-applier-paused-137	
client_ack	2026-09-23T18:14:25.343450717Z	3254	source	138	semisync-applier-paused-138	
client_ack	2026-09-23T18:14:25.367008759Z	3278	source	139	semisync-applier-paused-139	
client_ack	2026-09-23T18:14:25.390204342Z	3301	source	140	semisync-applier-paused-140	
client_ack	2026-09-23T18:14:25.414841842Z	3326	source	141	semisync-applier-paused-141	
client_ack	2026-09-23T18:14:25.441176259Z	3352	source	142	semisync-applier-paused-142	
client_ack	2026-09-23T18:14:25.464051509Z	3375	source	143	semisync-applier-paused-143	
client_ack	2026-09-23T18:14:25.486855717Z	3398	source	144	semisync-applier-paused-144	
client_ack	2026-09-23T18:14:25.513418175Z	3424	source	145	semisync-applier-paused-145	
client_ack	2026-09-23T18:14:25.536427925Z	3447	source	146	semisync-applier-paused-146	
client_ack	2026-09-23T18:14:25.559882300Z	3471	source	147	semisync-applier-paused-147	
client_ack	2026-09-23T18:14:25.582689509Z	3493	source	148	semisync-applier-paused-148	
client_ack	2026-09-23T18:14:25.608762342Z	3520	source	149	semisync-applier-paused-149	
client_ack	2026-09-23T18:14:25.634486592Z	3545	source	150	semisync-applier-paused-150	
